id,Date,Tweet,cleaned_tweet,Json,Help and Relief Phrase,Damage Phrase,Loss Phrase,labels
1271,2023-02-13 12:22:35+00:00,"@RajatSharmaLive 
@indiatv 
@bageswardhaam 
@TajinderBagga 
@BageswarS 
शर्म आनी चाहिए रजत शर्मा जी को हनुमान जी को तुर्की सीरिया के भूकंप रोकने के लिए प्रश्न पूछा क्या किसी और धर्म के धर्माचार्य पूछ कर देखिए पाकिस्तान में धार्मिक लोगों से"," 
 
 
 
 
शर्म आनी चाहिए रजत शर्मा जी को हनुमान जी को तुर्की सीरिया के भूकंप रोकने के लिए प्रश्न पूछा क्या किसी और धर्म के धर्माचार्य पूछ कर देखिए पाकिस्तान में धार्मिक लोगों से","{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1272,2023-02-07 15:21:37+00:00,"#तुर्की_सीरिया में आए भयानक भूकंप को देख कर दिल बैठा जा रहा है। यूं लग रहा है जैसे इंसान की कुदरत के आगे कोई हैसियत नहीं है। इंसान तो खामखां ही तकब्बुर में जीता है। एक झटके में सब तहस नहस हो जाता है और हम बेबस लाचार..!
#TurkeyEarthquake #earthquake #PrayForTurkey #Turkey #Siria https://t.co/47GWlk9aWR"," में आए भयानक भूकंप को देख कर दिल बैठा जा रहा है। यूं लग रहा है जैसे इंसान की कुदरत के आगे कोई हैसियत नहीं है। इंसान तो खामखां ही तकब्बुर में जीता है। एक झटके में सब तहस नहस हो जाता है और हम बेबस लाचार..!
          ","{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1273,2023-02-09 13:00:52+00:00,"➡भूकंप से मौत का आंकड़ा बढ़ा
➡तुर्की-सीरिया में अब तक 17 हजार से ज्यादा मौत

#TurkeySyriaEarthquake #Turkey #turkeyearthquake2023 #earthquakeinturkey #Turkeynews #earthquake #TURKIYE #Turquia #JantantraTv  | #mdnewshindi https://t.co/vZ8zP5K2Hj","भूकंप से मौत का आंकड़ा बढ़ा
तुर्की-सीरिया में अब तक 17 हजार से ज्यादा मौत

     2023              |","{
    ""DEATHS"": ""17 हजार से ज्यादा मौत"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O']"
1274,2023-02-07 15:23:59+00:00,"भूकंप से प्रभावित तुर्की सीरिया और बाक़ी सभी देशों के लिए दुआ 🤲 करें 
या अल्लाह इन सब की हिफाजत फरमा
या रब इन सबको सब्र अता फरमा !
आमीन.।
ترکی شام اور زلزلے سے متاثرہ دیگر تمام ممالک کے لیے دعا کریں 🤲 یااللہ ان سب کی حفاظت فرما اے رب ان سب کو صبر عطا فرما! آمین.","भूकंप से प्रभावित तुर्की सीरिया और बाक़ी सभी देशों के लिए दुआ  करें 
या अल्लाह इन सब की हिफाजत फरमा
या रब इन सबको सब्र अता फरमा !
आमीन.।
ترکی شام اور زلزلے سے متاثرہ دیگر تمام ممالک کے لیے دعا کریں  یااللہ ان سب کی حفاظت فرما اے رب ان سب کو صبر عطا فرما! آمین.","{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1275,2023-02-10 02:38:52+00:00,"तुर्की-सीरिया में भूकंप से हर ओर तबाही का मंजर! 21000 मौतें, मलबों से निकल रहीं लाशें

#syriaearthquake #earthquakeinturkey

https://t.co/PQNckX6d8a","तुर्की-सीरिया में भूकंप से हर ओर तबाही का मंजर! 21000 मौतें, मलबों से निकल रहीं लाशें","{
    ""DEATHS"": ""21000 मौतें"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'O', 'O', 'O', 'O', 'O', 'O']"
1276,2023-02-06 08:31:23+00:00,"भूकंप से तुर्की-सीरिया में जबरदस्त तबाही..

तुर्की और सीरिया में 640 से ज्यादा मौत

#Earthquake #TurkeyEarthquake 
 https://t.co/37L6iDlEW9","भूकंप से तुर्की-सीरिया में जबरदस्त तबाही..

तुर्की और सीरिया में 640 से ज्यादा मौत","{
    ""DEATHS"": ""640 से ज्यादा मौत"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,जबरदस्त तबाही,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS']"
1277,2023-02-10 12:43:37+00:00,"तुर्की-सीरिया में भूकंप के बाद भय, भूख और ठंड ने बढ़ायी पीड़ितों की समस्याएं https://t.co/419m5OP5wv","तुर्की-सीरिया में भूकंप के बाद भय, भूख और ठंड ने बढ़ायी पीड़ितों की समस्याएं ","{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": ""भूख और ठंड ने बढ़ायी पीड़ितों की समस्याएं"",
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'B-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE']"
1278,2023-02-06 04:58:08+00:00,"Earthquake: तुर्की-सीरिया में भूकंप से भीषण तबाही, 100 से ज्यादा की मौत; कई इमारतें हुई धराशायी #Earthquake #earthquaketurkey #earthquakes https://t.co/wlEChXPIoO",": तुर्की-सीरिया में भूकंप से भीषण तबाही, 100 से ज्यादा की मौत; कई इमारतें हुई धराशायी","{
    ""DEATHS"": ""100 से ज्यादा की मौत"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": ""कई इमारतें हुई धराशायी"",
    ""HELP AND RELIEF"": NaN
}
",,"भीषण तबाही, कई इमारतें हुई धराशायी",,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE']"
1279,2023-02-14 08:37:41+00:00,"भारत में भी आ सकता है तुर्की- सीरिया जैसा भूकंप, जानिए इसके कारण और बचाव के तरीके
#Syria #TurkeyEarthquake 

https://t.co/eguXPJ5IcE","भारत में भी आ सकता है तुर्की- सीरिया जैसा भूकंप, जानिए इसके कारण और बचाव के तरीके
    

","{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1280,2023-02-06 05:14:41+00:00,"तुर्की-सीरिया में तबाही ! 

तुर्किए में 7.8 तीव्रता का शक्तिशाली भूकंप , सीरिया से लेकर ईरान,जॉर्डन तक कांपी धरती, अब तक भूकंप में 150 से ज्यादा लोगों की हो चुकी मौत...

#TurkeySyria #Earthquake #Turkey #FirstIndiaNews https://t.co/9JxkQb58xo","तुर्की-सीरिया में तबाही ! 

तुर्किए में 7.8 तीव्रता का शक्तिशाली भूकंप , सीरिया से लेकर ईरान,जॉर्डन तक कांपी धरती, अब तक भूकंप में 150 से ज्यादा लोगों की हो चुकी मौत...","{
    ""DEATHS"": ""150 से ज्यादा लोगों की हो चुकी मौत"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O']"
1281,2023-02-08 05:27:23+00:00,"तुर्की-सीरिया में भूकंप से मरने वालों की संख्या 8000 के पार, मलबे में दबे लोगों को https://t.co/tIZ0ojmGzW","तुर्की-सीरिया में भूकंप से मरने वालों की संख्या 8000 के पार, मलबे में दबे लोगों को","{
    ""DEATHS"": ""8000 के पार"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": ""मलबे में दबे लोगों को"",
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'O', 'B-TRAP', 'I-TRAP', 'I-TRAP', 'I-TRAP', 'I-TRAP']"
1282,2023-02-09 17:20:51+00:00,"#भूकंप से तुर्की-सीरिया में 20,000 से ज़यादा की मौत हुई : अमेरिका ने देशो... https://t.co/UTs2jFYdY8 via @YouTube","से तुर्की-सीरिया में 20,000 से ज़यादा की मौत हुई : अमेरिका ने देशो...","{
    ""DEATHS"": ""20,000 से ज़्यादा की मौत"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1283,2023-02-13 11:15:32+00:00,"@iamsrk @ThumsUpOfficial तुर्की-सीरिया भूकंप में मरने वालों की संख्या 30,000 तक पहुंच गई है।  हजारों अभी भी खंडहरों के नीचे फंसे हुए हैं।  
सीरिया में मलबे के नीचे से एक बच्चा को रेस्क्यू किया गया,बच्चा बाहर आते ही, बचाव दल के साथ खेलना शुरू कर दिया !!
#PrayForTurkeyAndSyria 🇹🇷🇸🇾
#EarthquakeTurkeySyria https://t.co/3aYA6IqbT4","तुर्की-सीरिया भूकंप में मरने वालों की संख्या 30,000 तक पहुंच गई है।  हजारों अभी भी खंडहरों के नीचे फंसे हुए हैं।  
सीरिया में मलबे के नीचे से एक बच्चा को रेस्क्यू किया गया,बच्चा बाहर आते ही, बचाव दल के साथ खेलना शुरू कर दिया !!","{
    ""DEATHS"": ""मरने वालों की संख्या 30,000 तक पहुंच गई है"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": ""हजारों अभी भी खंडहरों के नीचे फंसे हुए हैं"",
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": ""सीरिया में मलबे के नीचे से एक बच्चा को रेस्क्यू किया गया""
}
",एक बच्चा को रेस्क्यू किया गया,,,"['O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-TRAP', 'I-TRAP', 'I-TRAP', 'I-TRAP', 'I-TRAP', 'I-TRAP', 'I-TRAP', 'I-TRAP', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
